,sl,time,light
261,261,2018-06-18 16:54:09.947280,715.0
262,262,2018-06-18 16:54:10.946510,715.0
263,263,2018-06-18 16:54:11.949863,715.0
264,264,2018-06-18 16:54:12.949098,715.0
265,265,2018-06-18 16:54:13.948334,715.0
266,266,2018-06-18 16:54:14.947498,715.0
267,267,2018-06-18 16:54:15.950851,715.0
268,268,2018-06-18 16:54:16.950134,715.0
269,269,2018-06-18 16:54:17.949429,715.0
270,270,2018-06-18 16:54:18.948610,715.0
271,271,2018-06-18 16:54:19.947846,715.0
272,272,2018-06-18 16:54:20.951205,715.0
273,273,2018-06-18 16:54:21.950451,715.0
274,274,2018-06-18 16:54:22.949689,715.0
275,275,2018-06-18 16:54:23.948933,715.0
276,276,2018-06-18 16:54:24.952268,715.0
277,277,2018-06-18 16:54:25.951536,715.0
278,278,2018-06-18 16:54:26.950756,714.0
279,279,2018-06-18 16:54:27.950005,714.0
280,280,2018-06-18 16:54:28.953371,714.0
281,281,2018-06-18 16:54:29.952613,714.0
282,282,2018-06-18 16:54:30.951836,714.0
283,283,2018-06-18 16:54:31.951086,714.0
284,284,2018-06-18 16:54:32.954453,714.0
285,285,2018-06-18 16:54:33.953699,714.0
286,286,2018-06-18 16:54:34.952955,714.0
287,287,2018-06-18 16:54:35.952206,714.0
288,288,2018-06-18 16:54:36.951453,714.0
289,289,2018-06-18 16:54:37.954800,714.0
290,290,2018-06-18 16:54:38.954053,714.0
291,291,2018-06-18 16:54:39.953307,714.0
292,292,2018-06-18 16:54:40.952558,714.0
293,293,2018-06-18 16:54:41.955931,714.0
294,294,2018-06-18 16:54:42.955191,714.0
295,295,2018-06-18 16:54:43.954441,714.0
296,296,2018-06-18 16:54:44.953708,714.0
297,297,2018-06-18 16:54:45.957050,714.0
298,298,2018-06-18 16:54:46.956316,714.0
299,299,2018-06-18 16:54:47.955572,714.0
300,300,2018-06-18 16:54:48.954828,713.0
301,301,2018-06-18 16:54:49.954085,713.0
302,302,2018-06-18 16:54:50.957458,713.0
303,303,2018-06-18 16:54:51.956732,713.0
304,304,2018-06-18 16:54:52.955974,713.0
305,305,2018-06-18 16:54:53.955245,713.0
306,306,2018-06-18 16:54:54.958593,713.0
307,307,2018-06-18 16:54:55.957878,714.0
308,308,2018-06-18 16:54:56.957124,713.0
309,309,2018-06-18 16:54:57.956433,713.0
310,310,2018-06-18 16:54:58.959760,713.0
311,311,2018-06-18 16:54:59.959025,713.0
312,312,2018-06-18 16:55:00.958263,713.0
313,313,2018-06-18 16:55:01.957526,713.0
314,314,2018-06-18 16:55:02.956815,713.0
315,315,2018-06-18 16:55:03.960175,713.0
316,316,2018-06-18 16:55:04.959444,713.0
317,317,2018-06-18 16:55:05.958726,713.0
318,318,2018-06-18 16:55:06.957924,713.0
319,319,2018-06-18 16:55:07.961359,713.0
320,320,2018-06-18 16:55:08.960631,713.0
321,321,2018-06-18 16:55:09.959870,713.0
322,322,2018-06-18 16:55:10.959139,713.0
323,323,2018-06-18 16:55:11.962518,713.0
324,324,2018-06-18 16:55:12.961792,713.0
325,325,2018-06-18 16:55:13.961061,713.0
326,326,2018-06-18 16:55:14.960325,713.0
327,327,2018-06-18 16:55:15.963689,713.0
328,328,2018-06-18 16:55:16.962954,713.0
329,329,2018-06-18 16:55:17.962228,713.0
330,330,2018-06-18 16:55:18.961497,712.0
331,331,2018-06-18 16:55:19.960775,712.0
332,332,2018-06-18 16:55:20.964152,712.0
333,333,2018-06-18 16:55:21.963431,712.0
334,334,2018-06-18 16:55:22.962703,712.0
335,335,2018-06-18 16:55:23.961898,712.0
336,336,2018-06-18 16:55:24.965337,712.0
337,337,2018-06-18 16:55:25.964568,712.0
338,338,2018-06-18 16:55:26.963884,712.0
339,339,2018-06-18 16:55:27.963159,712.0
340,340,2018-06-18 16:55:28.966539,712.0
341,341,2018-06-18 16:55:29.965825,712.0
342,342,2018-06-18 16:55:30.965098,712.0
343,343,2018-06-18 16:55:31.964369,712.0
344,344,2018-06-18 16:55:32.963651,712.0
345,345,2018-06-18 16:55:33.967009,712.0
346,346,2018-06-18 16:55:34.966287,712.0
347,347,2018-06-18 16:55:35.965559,712.0
348,348,2018-06-18 16:55:36.964830,712.0
349,349,2018-06-18 16:55:37.968204,712.0
350,350,2018-06-18 16:55:38.967507,712.0
351,351,2018-06-18 16:55:39.966753,712.0
352,352,2018-06-18 16:55:40.966030,711.0
353,353,2018-06-18 16:55:41.969380,712.0
354,354,2018-06-18 16:55:42.968706,711.0
355,355,2018-06-18 16:55:43.967983,711.0
356,356,2018-06-18 16:55:44.967270,711.0
357,357,2018-06-18 16:55:45.970625,711.0
358,358,2018-06-18 16:55:46.969932,711.0
359,359,2018-06-18 16:55:47.969207,711.0
360,360,2018-06-18 16:55:48.968463,711.0
361,361,2018-06-18 16:55:49.967734,711.0
362,362,2018-06-18 16:55:50.971181,711.0
363,363,2018-06-18 16:55:51.970430,711.0
364,364,2018-06-18 16:55:52.969693,711.0
365,365,2018-06-18 16:55:53.968974,711.0
366,366,2018-06-18 16:55:54.972342,711.0
367,367,2018-06-18 16:55:55.971622,711.0
368,368,2018-06-18 16:55:56.970902,711.0
369,369,2018-06-18 16:55:57.970181,711.0
370,370,2018-06-18 16:55:58.973557,711.0
371,371,2018-06-18 16:55:59.972836,711.0
