,sl,time,light
1436,1436,2018-06-18 06:07:24.795632,745.0
1437,1437,2018-06-18 06:07:25.795004,767.0
1438,1438,2018-06-18 06:07:26.794342,779.0
1439,1439,2018-06-18 06:07:27.793711,780.0
1440,1440,2018-06-18 06:07:28.797191,761.0
1441,1441,2018-06-18 06:07:29.796565,735.0
1442,1442,2018-06-18 06:07:30.795926,720.0
1443,1443,2018-06-18 06:07:31.795290,707.0
1444,1444,2018-06-18 06:07:32.794659,702.0
1445,1445,2018-06-18 06:07:33.798120,704.0
1446,1446,2018-06-18 06:07:34.797494,718.0
1447,1447,2018-06-18 06:07:35.796858,743.0
1448,1448,2018-06-18 06:07:36.796221,768.0
1449,1449,2018-06-18 06:07:37.799705,780.0
1450,1450,2018-06-18 06:07:38.799078,773.0
1451,1451,2018-06-18 06:07:39.798420,744.0
1452,1452,2018-06-18 06:07:40.797786,722.0
1453,1453,2018-06-18 06:07:41.801269,707.0
1454,1454,2018-06-18 06:07:42.800643,702.0
1455,1455,2018-06-18 06:07:43.800008,705.0
1456,1456,2018-06-18 06:07:44.799372,725.0
1457,1457,2018-06-18 06:07:45.798787,753.0
1458,1458,2018-06-18 06:07:46.802197,776.0
1459,1459,2018-06-18 06:07:47.801571,779.0
1460,1460,2018-06-18 06:07:48.800935,755.0
1461,1461,2018-06-18 06:07:49.800300,727.0
1462,1462,2018-06-18 06:07:50.803761,711.0
1463,1463,2018-06-18 06:07:51.803126,703.0
1464,1464,2018-06-18 06:07:52.802529,704.0
1465,1465,2018-06-18 06:07:53.801918,719.0
1466,1466,2018-06-18 06:07:54.801227,746.0
1467,1467,2018-06-18 06:07:55.804718,773.0
1468,1468,2018-06-18 06:07:56.804086,780.0
1469,1469,2018-06-18 06:07:57.803457,765.0
1470,1470,2018-06-18 06:07:58.802819,733.0
1471,1471,2018-06-18 06:07:59.806283,716.0
1472,1472,2018-06-18 06:08:00.805652,705.0
1473,1473,2018-06-18 06:08:01.805042,702.0
1474,1474,2018-06-18 06:08:02.804385,714.0
1475,1475,2018-06-18 06:08:03.803754,741.0
1476,1476,2018-06-18 06:08:04.807238,770.0
1477,1477,2018-06-18 06:08:05.806612,780.0
1478,1478,2018-06-18 06:08:06.805952,766.0
1479,1479,2018-06-18 06:08:07.805316,733.0
1480,1480,2018-06-18 06:08:08.808805,715.0
1481,1481,2018-06-18 06:08:09.808186,704.0
1482,1482,2018-06-18 06:08:10.807549,702.0
1483,1483,2018-06-18 06:08:11.806917,715.0
1484,1484,2018-06-18 06:08:12.806298,741.0
1485,1485,2018-06-18 06:08:13.809739,770.0
1486,1486,2018-06-18 06:08:14.809113,780.0
1487,1487,2018-06-18 06:08:15.808480,764.0
1488,1488,2018-06-18 06:08:16.807842,731.0
1489,1489,2018-06-18 06:08:17.811306,713.0
1490,1490,2018-06-18 06:08:18.810679,703.0
1491,1491,2018-06-18 06:08:19.810050,704.0
1492,1492,2018-06-18 06:08:20.809410,722.0
1493,1493,2018-06-18 06:08:21.808787,752.0
1494,1494,2018-06-18 06:08:22.812267,777.0
1495,1495,2018-06-18 06:08:23.811647,777.0
1496,1496,2018-06-18 06:08:24.811005,746.0
1497,1497,2018-06-18 06:08:25.810376,720.0
1498,1498,2018-06-18 06:08:26.813838,705.0
1499,1499,2018-06-18 06:08:27.813214,702.0
1500,1500,2018-06-18 06:08:28.812573,717.0
1501,1501,2018-06-18 06:08:29.811945,748.0
1502,1502,2018-06-18 06:08:30.811313,776.0
1503,1503,2018-06-18 06:08:31.814798,777.0
1504,1504,2018-06-18 06:08:32.814174,746.0
1505,1505,2018-06-18 06:08:33.813514,719.0
1506,1506,2018-06-18 06:08:34.812884,705.0
1507,1507,2018-06-18 06:08:35.816366,703.0
1508,1508,2018-06-18 06:08:36.815746,721.0
1509,1509,2018-06-18 06:08:37.815150,754.0
1510,1510,2018-06-18 06:08:38.814480,778.0
1511,1511,2018-06-18 06:08:39.813889,771.0
1512,1512,2018-06-18 06:08:40.817347,733.0
1513,1513,2018-06-18 06:08:41.816778,713.0
1514,1514,2018-06-18 06:08:42.816087,703.0
1515,1515,2018-06-18 06:08:43.815456,707.0
1516,1516,2018-06-18 06:08:44.818917,734.0
1517,1517,2018-06-18 06:08:45.818295,767.0
1518,1518,2018-06-18 06:08:46.817658,780.0
1519,1519,2018-06-18 06:08:47.817037,760.0
1520,1520,2018-06-18 06:08:48.820527,726.0
1521,1521,2018-06-18 06:08:49.819900,708.0
1522,1522,2018-06-18 06:08:50.819261,702.0
1523,1523,2018-06-18 06:08:51.818618,714.0
1524,1524,2018-06-18 06:08:52.817993,747.0
1525,1525,2018-06-18 06:08:53.821452,777.0
1526,1526,2018-06-18 06:08:54.820830,774.0
1527,1527,2018-06-18 06:08:55.820155,734.0
1528,1528,2018-06-18 06:08:56.819564,712.0
1529,1529,2018-06-18 06:08:57.823049,702.0
1530,1530,2018-06-18 06:08:58.822434,711.0
1531,1531,2018-06-18 06:08:59.821798,745.0
1532,1532,2018-06-18 06:09:00.821167,777.0
1533,1533,2018-06-18 06:09:01.820510,775.0
1534,1534,2018-06-18 06:09:02.823990,735.0
1535,1535,2018-06-18 06:09:03.823366,713.0
1536,1536,2018-06-18 06:09:04.822738,702.0
1537,1537,2018-06-18 06:09:05.822107,709.0
1538,1538,2018-06-18 06:09:06.825560,742.0
1539,1539,2018-06-18 06:09:07.824948,776.0
1540,1540,2018-06-18 06:09:08.824308,777.0
1541,1541,2018-06-18 06:09:09.823677,738.0
1542,1542,2018-06-18 06:09:10.823049,714.0
1543,1543,2018-06-18 06:09:11.826532,703.0
1544,1544,2018-06-18 06:09:12.825914,709.0
1545,1545,2018-06-18 06:09:13.825256,742.0
1546,1546,2018-06-18 06:09:14.824625,776.0
1547,1547,2018-06-18 06:09:15.828111,777.0
1548,1548,2018-06-18 06:09:16.827486,737.0
1549,1549,2018-06-18 06:09:17.826849,713.0
1550,1550,2018-06-18 06:09:18.826223,703.0
1551,1551,2018-06-18 06:09:19.825547,709.0
1552,1552,2018-06-18 06:09:20.829050,743.0
1553,1553,2018-06-18 06:09:21.828431,777.0
1554,1554,2018-06-18 06:09:22.827793,776.0
1555,1555,2018-06-18 06:09:23.827161,736.0
1556,1556,2018-06-18 06:09:24.830629,713.0
1557,1557,2018-06-18 06:09:25.830024,702.0
1558,1558,2018-06-18 06:09:26.829377,709.0
1559,1559,2018-06-18 06:09:27.828736,743.0
1560,1560,2018-06-18 06:09:28.828111,776.0
1561,1561,2018-06-18 06:09:29.831645,776.0
1562,1562,2018-06-18 06:09:30.830966,737.0
1563,1563,2018-06-18 06:09:31.830313,713.0
1564,1564,2018-06-18 06:09:32.829709,703.0
1565,1565,2018-06-18 06:09:33.833178,709.0
1566,1566,2018-06-18 06:09:34.832552,742.0
1567,1567,2018-06-18 06:09:35.831917,776.0
1568,1568,2018-06-18 06:09:36.831284,776.0
1569,1569,2018-06-18 06:09:37.834797,735.0
1570,1570,2018-06-18 06:09:38.834142,712.0
1571,1571,2018-06-18 06:09:39.833522,702.0
1572,1572,2018-06-18 06:09:40.832863,714.0
1573,1573,2018-06-18 06:09:41.832186,751.0
1574,1574,2018-06-18 06:09:42.835719,779.0
1575,1575,2018-06-18 06:09:43.835093,763.0
1576,1576,2018-06-18 06:09:44.834465,724.0
1577,1577,2018-06-18 06:09:45.833829,705.0
1578,1578,2018-06-18 06:09:46.837252,705.0
1579,1579,2018-06-18 06:09:47.836665,734.0
1580,1580,2018-06-18 06:09:48.836041,773.0
1581,1581,2018-06-18 06:09:49.835410,777.0
1582,1582,2018-06-18 06:09:50.834781,735.0
1583,1583,2018-06-18 06:09:51.838267,711.0
1584,1584,2018-06-18 06:09:52.837644,702.0
1585,1585,2018-06-18 06:09:53.836993,720.0
1586,1586,2018-06-18 06:09:54.836382,761.0
1587,1587,2018-06-18 06:09:55.839845,780.0
1588,1588,2018-06-18 06:09:56.839219,751.0
1589,1589,2018-06-18 06:09:57.838596,717.0
1590,1590,2018-06-18 06:09:58.837963,703.0
1591,1591,2018-06-18 06:09:59.837327,710.0
1592,1592,2018-06-18 06:10:00.840794,748.0
1593,1593,2018-06-18 06:10:01.840170,779.0
1594,1594,2018-06-18 06:10:02.839538,764.0
1595,1595,2018-06-18 06:10:03.838863,724.0
1596,1596,2018-06-18 06:10:04.842383,705.0
1597,1597,2018-06-18 06:10:05.841767,705.0
1598,1598,2018-06-18 06:10:06.841117,736.0
1599,1599,2018-06-18 06:10:07.840516,775.0
1600,1600,2018-06-18 06:10:08.839859,775.0
1601,1601,2018-06-18 06:10:09.843421,730.0
1602,1602,2018-06-18 06:10:10.842722,707.0
1603,1603,2018-06-18 06:10:11.842094,703.0
1604,1604,2018-06-18 06:10:12.841486,732.0
1605,1605,2018-06-18 06:10:13.844932,774.0
1606,1606,2018-06-18 06:10:14.844302,775.0
1607,1607,2018-06-18 06:10:15.843671,730.0
1608,1608,2018-06-18 06:10:16.843050,707.0
1609,1609,2018-06-18 06:10:17.842413,704.0
1610,1610,2018-06-18 06:10:18.845906,734.0
1611,1611,2018-06-18 06:10:19.845276,775.0
1612,1612,2018-06-18 06:10:20.844646,772.0
1613,1613,2018-06-18 06:10:21.843986,727.0
1614,1614,2018-06-18 06:10:22.847485,705.0
1615,1615,2018-06-18 06:10:23.846856,705.0
1616,1616,2018-06-18 06:10:24.846232,738.0
1617,1617,2018-06-18 06:10:25.845594,776.0
1618,1618,2018-06-18 06:10:26.844972,770.0
1619,1619,2018-06-18 06:10:27.848433,726.0
1620,1620,2018-06-18 06:10:28.847810,705.0
1621,1621,2018-06-18 06:10:29.847179,704.0
1622,1622,2018-06-18 06:10:30.846550,735.0
1623,1623,2018-06-18 06:10:31.850038,775.0
1624,1624,2018-06-18 06:10:32.849414,774.0
1625,1625,2018-06-18 06:10:33.848786,729.0
1626,1626,2018-06-18 06:10:34.848129,706.0
1627,1627,2018-06-18 06:10:35.851628,703.0
1628,1628,2018-06-18 06:10:36.851001,731.0
1629,1629,2018-06-18 06:10:37.850365,773.0
1630,1630,2018-06-18 06:10:38.849735,775.0
1631,1631,2018-06-18 06:10:39.849111,731.0
1632,1632,2018-06-18 06:10:40.852573,707.0
1633,1633,2018-06-18 06:10:41.851950,703.0
1634,1634,2018-06-18 06:10:42.851274,732.0
1635,1635,2018-06-18 06:10:43.850692,774.0
1636,1636,2018-06-18 06:10:44.854174,772.0
1637,1637,2018-06-18 06:10:45.853551,726.0
1638,1638,2018-06-18 06:10:46.852930,705.0
1639,1639,2018-06-18 06:10:47.852296,705.0
1640,1640,2018-06-18 06:10:48.851665,741.0
1641,1641,2018-06-18 06:10:49.855134,777.0
1642,1642,2018-06-18 06:10:50.854504,764.0
1643,1643,2018-06-18 06:10:51.853879,722.0
1644,1644,2018-06-18 06:10:52.853298,704.0
1645,1645,2018-06-18 06:10:53.856719,707.0
1646,1646,2018-06-18 06:10:54.856093,746.0
1647,1647,2018-06-18 06:10:55.855466,779.0
1648,1648,2018-06-18 06:10:56.854832,760.0
1649,1649,2018-06-18 06:10:57.854166,720.0
1650,1650,2018-06-18 06:10:58.857698,703.0
1651,1651,2018-06-18 06:10:59.857072,710.0
1652,1652,2018-06-18 06:11:00.856467,751.0
1653,1653,2018-06-18 06:11:01.855815,780.0
1654,1654,2018-06-18 06:11:02.859277,754.0
1655,1655,2018-06-18 06:11:03.858648,717.0
1656,1656,2018-06-18 06:11:04.858022,702.0
1657,1657,2018-06-18 06:11:05.857395,714.0
1658,1658,2018-06-18 06:11:06.856764,756.0
1659,1659,2018-06-18 06:11:07.860233,780.0
1660,1660,2018-06-18 06:11:08.859632,746.0
1661,1661,2018-06-18 06:11:09.858981,713.0
1662,1662,2018-06-18 06:11:10.858349,702.0
1663,1663,2018-06-18 06:11:11.861841,723.0
1664,1664,2018-06-18 06:11:12.861220,768.0
1665,1665,2018-06-18 06:11:13.860590,777.0
1666,1666,2018-06-18 06:11:14.859922,730.0
1667,1667,2018-06-18 06:11:15.859290,706.0
1668,1668,2018-06-18 06:11:16.862797,705.0
1669,1669,2018-06-18 06:11:17.862172,741.0
1670,1670,2018-06-18 06:11:18.861543,778.0
1671,1671,2018-06-18 06:11:19.860923,761.0
1672,1672,2018-06-18 06:11:20.864381,719.0
1673,1673,2018-06-18 06:11:21.863755,703.0
1674,1674,2018-06-18 06:11:22.863128,712.0
1675,1675,2018-06-18 06:11:23.862497,755.0
1676,1676,2018-06-18 06:11:24.861871,780.0
1677,1677,2018-06-18 06:11:25.865361,747.0
1678,1678,2018-06-18 06:11:26.864738,713.0
1679,1679,2018-06-18 06:11:27.864110,702.0
1680,1680,2018-06-18 06:11:28.863480,722.0
1681,1681,2018-06-18 06:11:29.866951,765.0
1682,1682,2018-06-18 06:11:30.866317,779.0
1683,1683,2018-06-18 06:11:31.865655,736.0
1684,1684,2018-06-18 06:11:32.865071,710.0
1685,1685,2018-06-18 06:11:33.868531,702.0
1686,1686,2018-06-18 06:11:34.867921,726.0
1687,1687,2018-06-18 06:11:35.867307,770.0
1688,1688,2018-06-18 06:11:36.866607,777.0
1689,1689,2018-06-18 06:11:37.866030,732.0
1690,1690,2018-06-18 06:11:38.869515,707.0
1691,1691,2018-06-18 06:11:39.868891,703.0
1692,1692,2018-06-18 06:11:40.868311,732.0
1693,1693,2018-06-18 06:11:41.867635,774.0
1694,1694,2018-06-18 06:11:42.871105,772.0
1695,1695,2018-06-18 06:11:43.870472,727.0
1696,1696,2018-06-18 06:11:44.869847,705.0
1697,1697,2018-06-18 06:11:45.869223,705.0
1698,1698,2018-06-18 06:11:46.868597,741.0
1699,1699,2018-06-18 06:11:47.872061,777.0
1700,1700,2018-06-18 06:11:48.871485,764.0
1701,1701,2018-06-18 06:11:49.870809,722.0
1702,1702,2018-06-18 06:11:50.870182,704.0
1703,1703,2018-06-18 06:11:51.873678,708.0
1704,1704,2018-06-18 06:11:52.873051,747.0
1705,1705,2018-06-18 06:11:53.872421,779.0
1706,1706,2018-06-18 06:11:54.871789,760.0
1707,1707,2018-06-18 06:11:55.871163,720.0
1708,1708,2018-06-18 06:11:56.874654,703.0
1709,1709,2018-06-18 06:11:57.874006,708.0
1710,1710,2018-06-18 06:11:58.873381,744.0
1711,1711,2018-06-18 06:11:59.872750,778.0
1712,1712,2018-06-18 06:12:00.876238,765.0
1713,1713,2018-06-18 06:12:01.875616,723.0
1714,1714,2018-06-18 06:12:02.874960,704.0
1715,1715,2018-06-18 06:12:03.874363,706.0
1716,1716,2018-06-18 06:12:04.873704,741.0
1717,1717,2018-06-18 06:12:05.877198,777.0
1718,1718,2018-06-18 06:12:06.876573,765.0
1719,1719,2018-06-18 06:12:07.875944,722.0
1720,1720,2018-06-18 06:12:08.875327,704.0
1721,1721,2018-06-18 06:12:09.878789,707.0
1722,1722,2018-06-18 06:12:10.878159,746.0
1723,1723,2018-06-18 06:12:11.877542,778.0
1724,1724,2018-06-18 06:12:12.876905,758.0
1725,1725,2018-06-18 06:12:13.876278,719.0
1726,1726,2018-06-18 06:12:14.879769,702.0
1727,1727,2018-06-18 06:12:15.879148,712.0
1728,1728,2018-06-18 06:12:16.878498,755.0
1729,1729,2018-06-18 06:12:17.877866,780.0
1730,1730,2018-06-18 06:12:18.881364,746.0
1731,1731,2018-06-18 06:12:19.880736,712.0
1732,1732,2018-06-18 06:12:20.880109,702.0
1733,1733,2018-06-18 06:12:21.879437,722.0
1734,1734,2018-06-18 06:12:22.878842,766.0
1735,1735,2018-06-18 06:12:23.882317,778.0
1736,1736,2018-06-18 06:12:24.881698,733.0
1737,1737,2018-06-18 06:12:25.881072,707.0
1738,1738,2018-06-18 06:12:26.880432,704.0
1739,1739,2018-06-18 06:12:27.883933,737.0
1740,1740,2018-06-18 06:12:28.883358,777.0
1741,1741,2018-06-18 06:12:29.882657,763.0
1742,1742,2018-06-18 06:12:30.882036,720.0
1743,1743,2018-06-18 06:12:31.885520,703.0
1744,1744,2018-06-18 06:12:32.884892,713.0
1745,1745,2018-06-18 06:12:33.884268,758.0
1746,1746,2018-06-18 06:12:34.883642,780.0
1747,1747,2018-06-18 06:12:35.883020,737.0
1748,1748,2018-06-18 06:12:36.886530,708.0
1749,1749,2018-06-18 06:12:37.885857,703.0
1750,1750,2018-06-18 06:12:38.885189,736.0
1751,1751,2018-06-18 06:12:39.884604,777.0
1752,1752,2018-06-18 06:12:40.888094,761.0
1753,1753,2018-06-18 06:12:41.887470,718.0
1754,1754,2018-06-18 06:12:42.886845,702.0
1755,1755,2018-06-18 06:12:43.886212,720.0
1756,1756,2018-06-18 06:12:44.885588,768.0
1757,1757,2018-06-18 06:12:45.889055,775.0
1758,1758,2018-06-18 06:12:46.888434,726.0
1759,1759,2018-06-18 06:12:47.887805,704.0
1760,1760,2018-06-18 06:12:48.887177,708.0
1761,1761,2018-06-18 06:12:49.890646,752.0
1762,1762,2018-06-18 06:12:50.890020,779.0
1763,1763,2018-06-18 06:12:51.889413,743.0
1764,1764,2018-06-18 06:12:52.888771,710.0
1765,1765,2018-06-18 06:12:53.888144,702.0
1766,1766,2018-06-18 06:12:54.891631,731.0
1767,1767,2018-06-18 06:12:55.891016,775.0
1768,1768,2018-06-18 06:12:56.890382,768.0
1769,1769,2018-06-18 06:12:57.889725,723.0
1770,1770,2018-06-18 06:12:58.893223,703.0
1771,1771,2018-06-18 06:12:59.892554,708.0
1772,1772,2018-06-18 06:13:00.891974,750.0
1773,1773,2018-06-18 06:13:01.891298,779.0
1774,1774,2018-06-18 06:13:02.890715,751.0
1775,1775,2018-06-18 06:13:03.894187,715.0
1776,1776,2018-06-18 06:13:04.893562,702.0
1777,1777,2018-06-18 06:13:05.892892,716.0
1778,1778,2018-06-18 06:13:06.892305,759.0
1779,1779,2018-06-18 06:13:07.895804,779.0
1780,1780,2018-06-18 06:13:08.895180,745.0
1781,1781,2018-06-18 06:13:09.894549,713.0
1782,1782,2018-06-18 06:13:10.893929,702.0
1783,1783,2018-06-18 06:13:11.893315,717.0
1784,1784,2018-06-18 06:13:12.896760,759.0
1785,1785,2018-06-18 06:13:13.896140,779.0
1786,1786,2018-06-18 06:13:14.895522,746.0
1787,1787,2018-06-18 06:13:15.894882,714.0
1788,1788,2018-06-18 06:13:16.898351,702.0
1789,1789,2018-06-18 06:13:17.897723,716.0
1790,1790,2018-06-18 06:13:18.897107,756.0
1791,1791,2018-06-18 06:13:19.896499,780.0
1792,1792,2018-06-18 06:13:20.895847,753.0
1793,1793,2018-06-18 06:13:21.899340,718.0
1794,1794,2018-06-18 06:13:22.898717,703.0
1795,1795,2018-06-18 06:13:23.898090,707.0
1796,1796,2018-06-18 06:13:24.897438,742.0
1797,1797,2018-06-18 06:13:25.900933,776.0
1798,1798,2018-06-18 06:13:26.900314,770.0
1799,1799,2018-06-18 06:13:27.899680,728.0
1800,1800,2018-06-18 06:13:28.899055,706.0
1801,1801,2018-06-18 06:13:29.902521,703.0
1802,1802,2018-06-18 06:13:30.901921,730.0
1803,1803,2018-06-18 06:13:31.901252,770.0
1804,1804,2018-06-18 06:13:32.900651,777.0
1805,1805,2018-06-18 06:13:33.899973,735.0
1806,1806,2018-06-18 06:13:34.903490,710.0
1807,1807,2018-06-18 06:13:35.902896,702.0
1808,1808,2018-06-18 06:13:36.902271,720.0
1809,1809,2018-06-18 06:13:37.901638,761.0
1810,1810,2018-06-18 06:13:38.905101,779.0
1811,1811,2018-06-18 06:13:39.904479,748.0
1812,1812,2018-06-18 06:13:40.903817,715.0
1813,1813,2018-06-18 06:13:41.903233,702.0
1814,1814,2018-06-18 06:13:42.902602,711.0
1815,1815,2018-06-18 06:13:43.906090,749.0
1816,1816,2018-06-18 06:13:44.905473,779.0
1817,1817,2018-06-18 06:13:45.904825,763.0
1818,1818,2018-06-18 06:13:46.904194,724.0
1819,1819,2018-06-18 06:13:47.907659,705.0
1820,1820,2018-06-18 06:13:48.907063,704.0
1821,1821,2018-06-18 06:13:49.906437,733.0
1822,1822,2018-06-18 06:13:50.905771,772.0
1823,1823,2018-06-18 06:13:51.905229,777.0
1824,1824,2018-06-18 06:13:52.908648,736.0
1825,1825,2018-06-18 06:13:53.908027,711.0
1826,1826,2018-06-18 06:13:54.907418,702.0
1827,1827,2018-06-18 06:13:55.906772,715.0
1828,1828,2018-06-18 06:13:56.910238,754.0
1829,1829,2018-06-18 06:13:57.909627,779.0
1830,1830,2018-06-18 06:13:58.909005,758.0
1831,1831,2018-06-18 06:13:59.908429,721.0
1832,1832,2018-06-18 06:14:00.907748,704.0
1833,1833,2018-06-18 06:14:01.911228,706.0
1834,1834,2018-06-18 06:14:02.910622,738.0
1835,1835,2018-06-18 06:14:03.909994,775.0
1836,1836,2018-06-18 06:14:04.909358,773.0
1837,1837,2018-06-18 06:14:05.912827,729.0
1838,1838,2018-06-18 06:14:06.912211,707.0
1839,1839,2018-06-18 06:14:07.911605,702.0
1840,1840,2018-06-18 06:14:08.910958,726.0
1841,1841,2018-06-18 06:14:09.910338,766.0
1842,1842,2018-06-18 06:14:10.913817,778.0
1843,1843,2018-06-18 06:14:11.913199,742.0
1844,1844,2018-06-18 06:14:12.912576,714.0
1845,1845,2018-06-18 06:14:13.911924,700.0
1846,1846,2018-06-18 06:14:14.915409,711.0
1847,1847,2018-06-18 06:14:15.914793,748.0
1848,1848,2018-06-18 06:14:16.914174,778.0
1849,1849,2018-06-18 06:14:17.913538,765.0
1850,1850,2018-06-18 06:14:18.916998,724.0
1851,1851,2018-06-18 06:14:19.916372,705.0
1852,1852,2018-06-18 06:14:20.915753,703.0
1853,1853,2018-06-18 06:14:21.915130,724.0
1854,1854,2018-06-18 06:14:22.914507,763.0
1855,1855,2018-06-18 06:14:23.917990,781.0
1856,1856,2018-06-18 06:14:24.917373,748.0
1857,1857,2018-06-18 06:14:25.916750,716.0
1858,1858,2018-06-18 06:14:26.916095,702.0
1859,1859,2018-06-18 06:14:27.919584,707.0
1860,1860,2018-06-18 06:14:28.918961,743.0
1861,1861,2018-06-18 06:14:29.918350,776.0
1862,1862,2018-06-18 06:14:30.917715,769.0
1863,1863,2018-06-18 06:14:31.917085,727.0
1864,1864,2018-06-18 06:14:32.920559,706.0
1865,1865,2018-06-18 06:14:33.919941,703.0
1866,1866,2018-06-18 06:14:34.919307,723.0
1867,1867,2018-06-18 06:14:35.918676,763.0
1868,1868,2018-06-18 06:14:36.922169,779.0
1869,1869,2018-06-18 06:14:37.921559,751.0
1870,1870,2018-06-18 06:14:38.920931,717.0
1871,1871,2018-06-18 06:14:39.920347,703.0
1872,1872,2018-06-18 06:14:40.919671,707.0
1873,1873,2018-06-18 06:14:41.923135,741.0
1874,1874,2018-06-18 06:14:42.922529,776.0
1875,1875,2018-06-18 06:14:43.921892,770.0
1876,1876,2018-06-18 06:14:44.921246,728.0
1877,1877,2018-06-18 06:14:45.924727,707.0
1878,1878,2018-06-18 06:14:46.924112,703.0
1879,1879,2018-06-18 06:14:47.923533,724.0
1880,1880,2018-06-18 06:14:48.922865,763.0
1881,1881,2018-06-18 06:14:49.922235,779.0
1882,1882,2018-06-18 06:14:50.925720,750.0
1883,1883,2018-06-18 06:14:51.925105,717.0
1884,1884,2018-06-18 06:14:52.924478,703.0
1885,1885,2018-06-18 06:14:53.923829,707.0
1886,1886,2018-06-18 06:14:54.927313,739.0
1887,1887,2018-06-18 06:14:55.926728,775.0
1888,1888,2018-06-18 06:14:56.926067,774.0
1889,1889,2018-06-18 06:14:57.925449,733.0
1890,1890,2018-06-18 06:14:58.924818,710.0
1891,1891,2018-06-18 06:14:59.928283,702.0
1892,1892,2018-06-18 06:15:00.927670,716.0
1893,1893,2018-06-18 06:15:01.927043,754.0
1894,1894,2018-06-18 06:15:02.926414,779.0
1895,1895,2018-06-18 06:15:03.929900,760.0
1896,1896,2018-06-18 06:15:04.929286,722.0
1897,1897,2018-06-18 06:15:05.928655,704.0
1898,1898,2018-06-18 06:15:06.928029,704.0
1899,1899,2018-06-18 06:15:07.927407,731.0
1900,1900,2018-06-18 06:15:08.930870,769.0
1901,1901,2018-06-18 06:15:09.930252,778.0
1902,1902,2018-06-18 06:15:10.929639,744.0
1903,1903,2018-06-18 06:15:11.929003,714.0
1904,1904,2018-06-18 06:15:12.932461,702.0
1905,1905,2018-06-18 06:15:13.931851,708.0
1906,1906,2018-06-18 06:15:14.931220,744.0
1907,1907,2018-06-18 06:15:15.930596,776.0
1908,1908,2018-06-18 06:15:16.934058,770.0
1909,1909,2018-06-18 06:15:17.933452,728.0
1910,1910,2018-06-18 06:15:18.932840,707.0
1911,1911,2018-06-18 06:15:19.932218,702.0
1912,1912,2018-06-18 06:15:20.931594,722.0
1913,1913,2018-06-18 06:15:21.935047,762.0
1914,1914,2018-06-18 06:15:22.934433,779.0
1915,1915,2018-06-18 06:15:23.933811,747.0
1916,1916,2018-06-18 06:15:24.933181,715.0
1917,1917,2018-06-18 06:15:25.936642,702.0
1918,1918,2018-06-18 06:15:26.936017,710.0
1919,1919,2018-06-18 06:15:27.935434,749.0
1920,1920,2018-06-18 06:15:28.934778,778.0
1921,1921,2018-06-18 06:15:29.934147,760.0
1922,1922,2018-06-18 06:15:30.937636,722.0
1923,1923,2018-06-18 06:15:31.937025,704.0
1924,1924,2018-06-18 06:15:32.936399,704.0
1925,1925,2018-06-18 06:15:33.935769,734.0
1926,1926,2018-06-18 06:15:34.939233,772.0
1927,1927,2018-06-18 06:15:35.938668,777.0
1928,1928,2018-06-18 06:15:36.937991,737.0
1929,1929,2018-06-18 06:15:37.937363,712.0
1930,1930,2018-06-18 06:15:38.936737,702.0
1931,1931,2018-06-18 06:15:39.940163,713.0
1932,1932,2018-06-18 06:15:40.939485,750.0
1933,1933,2018-06-18 06:15:41.938776,778.0
1934,1934,2018-06-18 06:15:42.938093,764.0
1935,1935,2018-06-18 06:15:43.941544,724.0
1936,1936,2018-06-18 06:15:44.940848,705.0
1937,1937,2018-06-18 06:15:45.940156,703.0
1938,1938,2018-06-18 06:15:46.939469,728.0
1939,1939,2018-06-18 06:15:47.938790,766.0
1940,1940,2018-06-18 06:15:48.942184,779.0
1941,1941,2018-06-18 06:15:49.941512,747.0
1942,1942,2018-06-18 06:15:50.940828,716.0
1943,1943,2018-06-18 06:15:51.940144,703.0
1944,1944,2018-06-18 06:15:52.943568,706.0
1945,1945,2018-06-18 06:15:53.942895,738.0
1946,1946,2018-06-18 06:15:54.942189,774.0
1947,1947,2018-06-18 06:15:55.941496,776.0
1948,1948,2018-06-18 06:15:56.940814,735.0
1949,1949,2018-06-18 06:15:57.944241,711.0
1950,1950,2018-06-18 06:15:58.943575,702.0
1951,1951,2018-06-18 06:15:59.942879,714.0
1952,1952,2018-06-18 06:16:00.942200,751.0
1953,1953,2018-06-18 06:16:01.945597,778.0
1954,1954,2018-06-18 06:16:02.944932,763.0
1955,1955,2018-06-18 06:16:03.944244,724.0
1956,1956,2018-06-18 06:16:04.943566,705.0
1957,1957,2018-06-18 06:16:05.942894,704.0
1958,1958,2018-06-18 06:16:06.946311,731.0
1959,1959,2018-06-18 06:16:07.945641,770.0
1960,1960,2018-06-18 06:16:08.944954,778.0
1961,1961,2018-06-18 06:16:09.944251,739.0
1962,1962,2018-06-18 06:16:10.947666,712.0
1963,1963,2018-06-18 06:16:11.947004,702.0
1964,1964,2018-06-18 06:16:12.946313,715.0
1965,1965,2018-06-18 06:16:13.945643,753.0
1966,1966,2018-06-18 06:16:14.949038,779.0
1967,1967,2018-06-18 06:16:15.948426,757.0
1968,1968,2018-06-18 06:16:16.947688,720.0
1969,1969,2018-06-18 06:16:17.947006,703.0
1970,1970,2018-06-18 06:16:18.946342,706.0
1971,1971,2018-06-18 06:16:19.949744,740.0
1972,1972,2018-06-18 06:16:20.949076,776.0
1973,1973,2018-06-18 06:16:21.948392,770.0
